titulo,endereco,preco,area,quartos,banheiros,vagas,bairro,latitude,longitude,dist_escola,qtd_escola_500m,dist_hospital,qtd_hospital_500m,dist_parque,qtd_parque_500m,dist_farmacia,qtd_farmacia_500m,score_educacao,score_lazer,score_saude,preco_m2,log_preco,log_area,bairro_Centro,bairro_Chapada,bairro_Contorno,bairro_Estrela,bairro_Jardim America,bairro_Jardim Carvalho,bairro_Jardim Sabara,bairro_Neves,bairro_Nova Russia,bairro_Oficinas,bairro_Olarias,bairro_Orfãs,bairro_Ronda,bairro_Santa Paula,bairro_Santo Antonio,bairro_Uvaranas,bairro_Vila Estrela
Apartamento em Nova Russia,"Rua do Rosario, 2302 - Nova Russia",210211,59,3,1,1,Nova Russia,-25.075073801848344,-50.17603966562803,194.38911690750365,2,1217.5340350759295,0,721.5002234890794,0,1065.7428845229742,0,4.396864702421039,1.2172851222764074,0.7589936755921224,3562.898305084746,12.255871824282657,4.0943445622221,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua do Rosario, 1444 - Jardim Sabara",124917,62,3,1,1,Jardim Sabara,-25.04180523689787,-50.17825149640039,997.2145199552812,0,2401.413377537361,0,1725.106295160471,0,2630.033725312234,0,0.9113988028892988,0.5479132928595131,0.3997739873704917,2014.7903225806451,11.735412801022292,4.143134726391533,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Av. Vicente Machado, 2895 - Olarias",93840,44,1,1,0,Olarias,-25.101803597562743,-50.13726197282212,428.2404385994613,1,1006.8494273516188,0,1255.2974222501048,0,2089.123638652964,0,2.3930773317001783,0.7378454231394984,0.9034652548836029,2132.7272727272725,11.449357139707065,3.8066624897703196,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Contorno,"Av. Vicente Machado, 301 - Contorno",50448,32,1,1,0,Contorno,-25.12165482372949,-50.19845860867736,818.6288516306446,0,2180.0722322496445,0,1165.6704830426806,0,4914.1486560132735,0,1.0885789165286008,0.7900950629708872,0.4385825965756116,1576.5,10.828718203979754,3.4965075614664802,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Paula Xavier, 2224 - Contorno",124719,57,2,1,1,Contorno,-25.12090192864269,-50.20448256097524,315.34577981243893,2,2097.7733938707743,0,789.4694882381104,0,5305.534271812442,0,3.407632504299377,1.1242656586015467,0.4550059632120555,2188.0526315789475,11.733826503731658,4.060443010546419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santo Antonio,"Rua Balduino Taques, 1938 - Santo Antonio",116289,48,2,1,0,Santo Antonio,-25.06585671205444,-50.12048474464126,144.451110675247,2,1909.7922091462683,0,468.720332772908,1,3788.920944973621,0,5.090797530997921,2.2583334767095504,0.4975638752350353,2422.6875,11.663842350287089,3.8918202981106265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Oficinas,"Rua Balduino Taques, 362 - Oficinas",204340,80,3,2,1,Oficinas,-25.1100266449908,-50.142254428383815,723.111066398447,0,1824.9909551848912,0,918.7361868701976,0,2291.864594805348,0,1.2149028737707743,0.9816084015551074,0.5194829603258848,2554.25,12.227545445937883,4.394449154672439,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Comendador Miró, 2451 - Vila Estrela",368964,122,3,3,2,Vila Estrela,-25.11207596763006,-50.15103027988631,349.755324974704,1,1417.617676563988,0,500.4050372059461,0,2120.568453112335,0,2.723431151273737,1.6655423223189714,0.6589274857842212,3024.2950819672133,12.818457067575519,4.812184355372417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Santo Antonio,"Rua Paula Xavier, 1371 - Santo Antonio",73023,43,1,1,0,Santo Antonio,-25.05799661436629,-50.11708537582648,1077.9524786446484,0,1916.6563124335885,0,1180.9451474956936,0,3972.206821216673,0,0.8489306811006498,0.7806735533953548,0.4958703145570976,1698.2093023255813,11.198543433221747,3.784189633918261,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Orfãs,"Rua Comendador Miró, 2195 - Orfãs",115893,57,2,1,1,Orfãs,-25.070598242214515,-50.16727829183642,384.1941450811297,3,1383.1273788401409,0,638.7194885285201,0,968.3167208764772,0,3.565287261646759,1.3536938114248662,0.6742509202291418,2033.2105263157894,11.660431259221616,4.060443010546419,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Apartamento em Uvaranas,"Av. Carlos Cavalcanti, 2335 - Uvaranas",206655,63,2,1,1,Uvaranas,-25.081382602696188,-50.13116498164628,255.1230525855282,6,2182.861093197176,0,322.4059266871104,2,2499.734367070103,0,5.815925332696218,3.3673910256016173,0.4380468014370017,3280.2380952380954,12.238810854117947,4.1588830833596715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Jardim Carvalho,"Rua Comendador Miró, 1928 - Jardim Carvalho",711439,110,4,2,2,Jardim Carvalho,-25.069861844590825,-50.15610825598201,489.9586675379143,1,1442.909156678941,0,165.50115354558082,1,892.9057569234126,0,2.195033999878871,4.266461978208776,0.6481262980851483,6467.627272727273,13.475046364073522,4.709530201312334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Nova Russia,"Rua Comendador Miró, 2649 - Nova Russia",79236,49,1,1,0,Nova Russia,-25.080034248683752,-50.1791014480344,220.20519498456824,1,720.6225550884554,0,584.3776671467965,0,1268.730771649723,0,3.6229974268474727,1.4611815200940852,1.2185870273724189,1617.061224489796,11.280198640428956,3.912023005428146,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Santo Antonio,"Av. Vicente Machado, 598 - Santo Antonio",151943,81,2,2,1,Santo Antonio,-25.063727306073588,-50.11959728274875,393.39206524053344,2,1862.586538626762,0,680.1852278365018,0,3836.239128286768,0,3.026785735827532,1.281746903582188,0.5095316717599155,1875.8395061728395,11.931267310892071,4.406719247264253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Boa Vista,"Av. Carlos Cavalcanti, 761 - Boa Vista",109522,71,2,2,1,Boa Vista,-25.058029896852503,-50.156872223611465,408.1422358426032,2,658.13901563849,0,675.6771550892389,0,376.4467389003999,1,2.967952926293947,1.289196147442235,1.319019308296407,1542.5633802816901,11.603889851844292,4.276666119016055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Neves,"Rua Paula Xavier, 1866 - Neves",302150,94,3,2,1,Neves,-25.051016035553378,-50.143119941023365,320.2633916578579,4,905.2000438765692,0,1073.3011262516002,0,1393.4056021541858,0,4.3794601667663535,0.8522961221342612,0.9948268566955936,3214.3617021276596,12.618682171398659,4.553876891600541,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Santa Paula,"Av. Carlos Cavalcanti, 472 - Santa Paula",145540,67,3,1,1,Santa Paula,-25.128052774252893,-50.18197455732404,381.6743484450636,2,2826.668004048767,0,1473.057704033837,0,4441.571995791642,0,3.076091457284761,0.6357045882269108,0.3416854930646711,2172.2388059701493,11.888213112840782,4.219507705176107,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Chapada,"Av. Vicente Machado, 1166 - Chapada",194639,45,1,1,0,Chapada,-25.04354806341804,-50.16810548475377,144.26419349649524,1,1748.421161513225,0,1332.3493140128362,0,1712.954012211322,0,4.593927913402291,0.6981537186612835,0.5410022460364725,4325.311111111111,12.178906977457403,3.828641396489095,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Chapada,"Av. Vicente Machado, 2090 - Chapada",39431,31,1,1,0,Chapada,-25.04374734627348,-50.16995786564786,149.00292678281977,1,1787.7017837681328,0,1403.2159708716654,0,1832.121519711652,0,4.516017052169831,0.6652404041583811,0.5297446919840546,1271.967741935484,10.582332948385213,3.4657359027997265,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Nova Russia,"Rua Comendador Miró, 448 - Nova Russia",95175,31,1,1,0,Nova Russia,-25.08067360697591,-50.18297324935245,551.4843127221855,0,892.890797989213,0,480.7891984838331,1,1663.1203508186984,0,1.5349563764959495,2.2217951067453194,1.007160104641099,3070.1612903225805,11.463483088156362,3.4657359027997265,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Neves,"Rua Balduino Taques, 1247 - Neves",136532,62,2,1,1,Neves,-25.050245590276333,-50.13562376136459,444.2870154862623,2,636.2557851195321,0,392.9795180498229,3,2145.093887179018,0,2.837265948934326,3.528481840292065,1.3582236231089833,2202.1290322580644,11.824321622630094,4.143134726391533,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Rua do Rosario, 1703 - Olarias",164184,62,2,1,1,Olarias,-25.09864871852872,-50.138900401046016,45.894040799689705,1,1186.6412651363762,0,889.7273287600232,0,1802.6976671730647,0,7.354289555068152,1.0103792943182108,0.7772174164599066,2648.1290322580644,12.008749119817871,4.143134726391533,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Ronda,"Rua do Rosario, 661 - Ronda",214226,80,2,2,1,Ronda,-25.10126947130721,-50.18438509198939,141.21428665623066,1,1721.7376729769437,0,1549.6867972847876,0,2384.101590799222,0,4.645691425919401,0.6061756702217025,0.5489264534810201,2677.825,12.274791479472267,4.394449154672439,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Santa Paula,"Rua Paula Xavier, 862 - Santa Paula",76478,44,1,1,0,Santa Paula,-25.130024299929666,-50.185117541861686,756.8070522353592,0,3162.9216085714334,0,1508.9091474039758,0,4789.629924492363,0,1.1671239135941505,0.6215391351422985,0.306473804756167,1738.1363636363637,11.244771472325993,3.8066624897703196,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Vila Estrela,"Av. Carlos Cavalcanti, 2333 - Vila Estrela",480126,125,3,3,2,Vila Estrela,-25.106815389226245,-50.146854974088896,498.8303271720063,1,1351.7119596777095,0,842.3665648600631,0,1735.6466366264767,0,2.169922104183549,1.061158191821561,0.6888418830840294,3841.008,13.08180593122141,4.836281906951478,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Neves,"Av. Vicente Machado, 718 - Neves",199659,62,2,1,1,Neves,-25.04343391056717,-50.13756163117716,604.4006965471602,0,1401.7592418717209,0,1097.0158660934028,0,2268.242038085102,0,1.419646523494102,0.8354108147819407,0.6658856973329812,3220.3064516129034,12.204371198890417,4.143134726391533,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Uvaranas,"Rua Comendador Miró, 2361 - Uvaranas",130978,38,1,1,0,Uvaranas,-25.08726100024974,-50.12848651965117,259.94267311468946,1,1499.3778554815096,0,794.7595652984483,0,2686.294986658989,0,3.2782201853053623,1.1176186752096342,0.6252431197372927,3446.7894736842104,11.782792283989503,3.6635616461296463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Santa Paula,"Rua do Rosario, 1906 - Santa Paula",329705,86,3,2,1,Santa Paula,-25.12964295451573,-50.1817594758669,446.77251940746265,2,2822.217771200819,0,1314.7357418397069,0,4586.991024445286,0,2.8289141544342797,0.7068457878215553,0.3422058444292715,3833.779069767442,12.705956627256382,4.465908118654584,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Neves,"Av. Carlos Cavalcanti, 731 - Neves",287230,93,3,2,1,Neves,-25.047952869323016,-50.14003422088876,73.46490129692658,3,979.4157750825422,0,902.4783677256924,0,1805.5694692096567,0,7.264854979441987,0.9975277593956317,0.9264270757239312,3088.494623655914,12.568042049049906,4.543294782270004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Contorno,"Rua Balduino Taques, 2460 - Contorno",54036,46,1,1,0,Contorno,-25.118422111542483,-50.20219860823188,351.5946088124548,2,1801.273724129995,0,646.4913151816337,0,4952.776039308444,0,3.2143754165481977,1.3396003137111965,0.5259631936782752,1174.695652173913,10.897424276099398,3.8501476017100584,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Nova Russia,"Rua do Rosario, 1562 - Nova Russia",128087,67,2,1,1,Nova Russia,-25.077998442890884,-50.18171365746013,353.6751642977374,2,1042.3331810995924,0,725.776443087354,0,1535.6772521769572,0,3.2042202851195114,1.210981505189554,0.8754013422226039,1911.7462686567164,11.760472806681891,4.219507705176107,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento em Neves,"Rua Comendador Miró, 261 - Neves",112872,68,2,1,1,Neves,-25.0466948359332,-50.138241212137736,294.0196725944932,2,1054.9658391128355,0,857.8414941056211,0,2028.5924158441976,0,3.537944345304692,1.0440140734702084,0.8658264739398098,1659.8823529411766,11.634018571846916,4.23410650459726,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Uvaranas,"Av. Vicente Machado, 2388 - Uvaranas",240960,67,2,1,1,Uvaranas,-25.0848302547164,-50.12393017061003,426.4579096520928,1,1798.2108565606204,0,683.5023223470788,0,2407.403165265796,0,2.399487084657623,1.2763204032431907,0.5268118642055951,3596.417910447761,12.392390373651455,4.219507705176107,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Centro,"Rua Comendador Miró, 621 - Centro",325537,60,2,1,1,Centro,-25.08961919128999,-50.16789381079744,411.4554519473221,1,274.38913307613257,1,540.6433048389392,0,399.3510750822202,1,2.4552044976597416,1.5609310086388943,3.171017696971051,5425.616666666667,12.693234477288355,4.110873864173311,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santo Antonio,"Av. Carlos Cavalcanti, 2531 - Santo Antonio",143979,79,2,2,1,Santo Antonio,-25.06021375708848,-50.11777335865787,825.0254541080872,0,1893.950777558488,0,952.8633826337528,0,3934.148235992488,0,1.08105133275949,0.9497908432321824,0.5015168936238533,1822.5189873417721,11.877429680023294,4.382026634673881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Santo Antonio,"Rua Comendador Miró, 1306 - Santo Antonio",165544,53,3,1,1,Santo Antonio,-25.058057422667726,-50.11911632218949,1007.0294723213937,0,1714.5917472796164,0,1221.0868873729023,0,3769.228361591937,0,0.903318317174558,0.7569524832606491,0.5510881450327166,3123.4716981132074,12.016998340163509,3.9889840465642745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Contorno,"Rua Comendador Miró, 1257 - Contorno",64970,30,1,1,0,Contorno,-25.124164030681698,-50.19853566911545,972.57476897983,0,2455.7697007250904,0,1377.8169182085096,0,5120.827655841484,0,0.9323359349121564,0.6766738069369612,0.3912715608594517,2165.6666666666665,11.08169629547538,3.4339872044851463,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Paula Xavier, 375 - Vila Estrela",654988,193,6,3,2,Vila Estrela,-25.105929206438148,-50.15051073093197,124.24529481224708,1,979.9588957561888,0,562.3806392851872,0,1482.246504660991,0,4.959402373803498,1.5097059616343214,0.925961167531102,3393.720207253886,13.39237372058324,5.267858159063328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Centro,"Rua do Rosario, 1665 - Centro",298693,97,3,2,1,Centro,-25.089326622568088,-50.16363746695928,442.7683514826107,1,191.6581563513099,1,457.0218679277064,1,119.6857128603358,2,2.342406612818209,2.2952616541255537,3.9286714711159103,3079.3092783505153,12.607174916958597,4.584967478670572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Rua Balduino Taques, 1522 - Jardim Carvalho",351602,54,2,1,1,Jardim Carvalho,-25.07983506525733,-50.1552985998996,442.00961782716007,1,1222.278220863631,0,374.8470264218181,4,220.51973012564085,1,2.344985710786569,4.105941375552968,0.7562704915058355,6511.148148148148,12.770257977179966,4.007333185232471,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Olarias,"Rua Balduino Taques, 2890 - Olarias",190639,72,2,2,1,Olarias,-25.09696593293528,-50.13934851554154,149.43571303298444,1,1278.997885979687,0,702.2521339143167,0,1708.503665200682,0,4.509049016440415,1.2464909194081415,0.7251642733952169,2647.7638888888887,12.158142111772623,4.290459441148391,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Olarias,"Rua Paula Xavier, 459 - Olarias",323789,129,3,3,2,Olarias,-25.09780032842965,-50.14271624793379,390.6458185887396,2,1581.9683619933285,0,870.1327156299672,0,1408.7144943290282,0,3.038130076959246,1.030786802556842,0.5945415042259674,2509.9922480620153,12.687850436487501,4.867534450455582,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Apartamento em Contorno,"Av. Vicente Machado, 1778 - Contorno",87384,75,2,2,1,Contorno,-25.12421679448739,-50.20227356655772,743.8437504137695,0,2445.4419907051843,0,1207.6460167798073,0,5387.518532739391,0,1.1850535119915993,0.764732953083578,0.3928590805257211,1165.12,11.378078922200462,4.330733340286331,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim America,"Rua Comendador Miró, 1577 - Jardim America",160599,68,2,1,1,Jardim America,-25.10670458592249,-50.139891710174886,849.0291704242668,0,1429.4119858812342,0,1236.155976141471,0,2177.7393665169625,0,1.0537083908105234,0.7484156175297613,0.6538460592904328,2361.75,11.986672080494799,4.23410650459726,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim America,"Rua do Rosario, 875 - Jardim America",122680,43,1,1,0,Jardim America,-25.117285308504183,-50.13111027773189,761.7298033533606,0,1872.196573581228,0,813.367136270746,0,3570.285018010471,0,1.1604565562297726,1.0948499899864732,0.5070488476633657,2853.0232558139537,11.717342769482869,3.784189633918261,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Av. Vicente Machado, 2285 - Estrela",141701,38,1,1,0,Estrela,-25.10461790824425,-50.15494083094786,353.43638670097283,1,529.4316461907041,0,419.3573587382032,1,1237.856442832085,0,2.7053810177776247,2.4254564957537808,1.5887348627161682,3728.9736842105262,11.861481539905206,3.6635616461296463,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim America,"Rua Paula Xavier, 1718 - Jardim America",175973,59,2,1,1,Jardim America,-25.11728525865732,-50.138988304842414,591.6642312327117,0,1815.480164436488,0,60.29739666488032,1,3142.904229035905,0,1.4457882233085264,6.738404495680064,0.5220623103106832,2982.593220338983,12.078091535834814,4.0943445622221,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Rua Comendador Miró, 524 - Jardim Carvalho",816244,137,3,3,2,Jardim Carvalho,-25.07973791603984,-50.15967610773753,324.82422128823544,1,1066.9853814524474,0,248.0266899025381,2,451.9687482918082,1,2.8539147484755074,3.873342847009927,0.8569087632917776,5957.985401459854,13.612469833979745,4.927253685157205,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Rua Comendador Miró, 74 - Jardim Carvalho",527385,95,4,2,1,Jardim Carvalho,-25.071801351198744,-50.15552647769539,485.9238577647759,1,1659.566223107382,0,321.4854127864472,1,676.3990943923835,0,2.2067064034819666,2.872561350080856,0.5683218891494785,5551.421052631579,13.175688007232342,4.564348191467836,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Carvalho,"Av. Carlos Cavalcanti, 2704 - Jardim Carvalho",246452,67,2,1,1,Jardim Carvalho,-25.0705499237168,-50.15366158208014,554.9314250460003,0,1642.9492874459174,0,421.37581559813367,2,840.402714664215,0,1.5268774130509362,2.918002274142268,0.5737401582494576,3678.3880597014927,12.41492658491397,4.219507705176107,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Vila Estrela,"Rua Comendador Miró, 1713 - Vila Estrela",1078036,159,5,3,2,Vila Estrela,-25.106441177056777,-50.14522438380978,645.699551299979,0,1485.4928771344903,0,1011.4340800774949,0,1793.493597307747,0,1.3410226655718094,0.8997384711563594,0.6307186960103728,6780.100628930818,13.890652352682102,5.075173815233827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Santo Antonio,"Rua Comendador Miró, 2485 - Santo Antonio",127023,55,2,1,1,Santo Antonio,-25.060865600009883,-50.12103233816834,669.7923729532847,0,1601.4389186341718,0,1003.3793258973556,0,3623.3342745512855,0,1.2990515821344537,0.9063066313905426,0.5877378194703274,2309.509090909091,11.752131323964894,4.02535169073515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Apartamento em Vila Estrela,"Av. Carlos Cavalcanti, 2096 - Vila Estrela",520960,143,3,3,2,Vila Estrela,-25.108172742000555,-50.15311225562769,361.3704600721517,1,943.4796640371632,0,203.05725164740767,1,1653.201348467299,0,2.667455627401057,3.799706555655864,0.9583320446620464,3643.076923076923,13.163430461887586,4.969813299576001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Vila Estrela,"Av. Carlos Cavalcanti, 1465 - Vila Estrela",1169634,195,6,3,2,Vila Estrela,-25.109117492764074,-50.155050485136506,557.4684983976232,0,930.1403368518976,0,24.404836062642318,2,1736.5726761328026,0,1.5209854197382715,9.038272720334312,0.9707415234860074,5998.123076923077,13.972202292290516,5.278114659230518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apartamento em Ronda,"Rua do Rosario, 40 - Ronda",86272,48,2,1,0,Ronda,-25.106339116603586,-50.18720385947971,525.8907422480025,0,1505.2842950043755,0,1553.146616978304,0,2935.2807642903927,0,1.597722945075549,0.6049070238112606,0.6229426171501131,1797.3333333333333,11.365271966011036,3.8918202981106265,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Santa Paula,"Av. Vicente Machado, 2926 - Santa Paula",177220,66,2,1,1,Santa Paula,-25.12683262103114,-50.18611132270157,783.1530216744654,0,3140.8353372406013,0,1833.0184843783709,0,4544.906339281081,0,1.1323066053762594,0.5173256272929975,0.3085624217031176,2685.151515151515,12.085152820289357,4.204692619390966,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Jardim Sabara,"Rua do Rosario, 2370 - Jardim Sabara",97753,42,1,1,0,Jardim Sabara,-25.04582851915785,-50.175101504639294,489.00141901972535,1,1854.093099777376,0,1203.2364563515728,0,2129.979071997292,0,2.197788778954556,0.767320462166561,0.5117463441808003,2327.4523809523807,11.490209397726495,3.7612001156935624,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Chapada,"Rua Balduino Taques, 2337 - Chapada",214743,67,3,1,1,Chapada,-25.036421849201844,-50.169706579352535,918.7296462432485,0,2555.4877832952666,0,2126.582405009912,0,2435.4799108815105,0,0.9816147038497236,0.4491187919880955,0.3765786482960478,3205.1194029850744,12.277201899991693,4.219507705176107,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Santa Paula,"Rua Balduino Taques, 2386 - Santa Paula",143125,81,2,2,1,Santa Paula,-25.13409414233497,-50.17940050816613,773.6828866802867,0,2700.8682341178405,0,780.9897204573352,0,4934.852471779028,0,1.144580047572727,1.1350870240357456,0.3570321473244739,1766.9753086419753,11.871480640165796,4.406719247264253,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Santa Paula,"Rua Balduino Taques, 591 - Santa Paula",192424,56,2,1,1,Santa Paula,-25.126173093088003,-50.18014797644837,208.60793481413572,2,2636.8609759483247,0,1572.8430694659307,0,4170.087015747377,0,4.240357382911319,0.597784704526563,0.3653820960538557,3436.1428571428573,12.167461746402518,4.04305126783455,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apartamento em Jardim Sabara,"Rua Paula Xavier, 1914 - Jardim Sabara",164075,64,2,1,1,Jardim Sabara,-25.043612982647417,-50.17683630368264,786.275566329714,0,2155.4269421550603,0,1488.2578744215557,0,2402.7477139534226,0,1.1283172390064269,0.629620678168651,0.4433750352580696,2563.671875,12.008085014097082,4.174387269895637,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Jardim Sabara,"Rua do Rosario, 372 - Jardim Sabara",99585,55,3,1,1,Jardim Sabara,-25.038167337516736,-50.178790057681375,1232.6702651847827,0,2759.294437313431,0,2124.9722810683197,0,2912.255947859276,0,0.7503731614071423,0.4494438013941686,0.3497366297608691,1810.6363636363637,11.508776871443894,4.02535169073515,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Apartamento em Ronda,"Rua Comendador Miró, 2728 - Ronda",55244,71,2,2,1,Ronda,-25.094123199961967,-50.18992234854257,534.5688426658024,0,1470.2217610568275,0,1021.243743779872,0,2642.8625325220983,0,1.5758731484499515,0.8918667377611027,0.6368527202979001,778.0845070422536,10.919533117547275,4.276666119016055,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Apartamento em Uvaranas,"Rua do Rosario, 2384 - Uvaranas",106318,85,2,2,1,Uvaranas,-25.08598928970782,-50.12877992031408,360.5624735050779,1,1642.7495787857424,0,654.9901031044395,0,2771.1707913892856,0,2.6712580974945075,1.32452067369904,0.5738059054340717,1250.8,11.574199287774798,4.454347296253507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Apartamento em Contorno,"Rua Paula Xavier, 2201 - Contorno",114031,51,2,1,1,Contorno,-25.11692251403948,-50.19432051179074,1133.4565195027508,0,1783.7893679074523,0,1257.0785239439736,0,4248.024992795963,0,0.8107298345653358,0.7368770357471847,0.5308449113452733,2235.901960784314,11.644234389741651,3.9512437185814275,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Centro,"Rua do Rosario, 1931 - Centro",324671,80,2,2,1,Centro,-25.094042434703816,-50.171955432379335,241.933355499405,2,588.4005448895446,0,673.9483271248356,0,899.3140911238227,0,3.9245465056764255,1.2920759241316933,1.4526426619264985,4058.3875,12.690570720926361,4.394449154672439,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Neves,"Rua Paula Xavier, 1194 - Neves",109044,30,1,1,0,Neves,-25.045525939624763,-50.14061656157635,279.2251177503123,2,1250.5602128723888,0,1117.77356601386,0,1883.3950075145765,0,3.63695613289628,0.8211707232842158,0.7404334812093918,3634.8,11.599515920051326,3.4339872044851463,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Apartamento em Estrela,"Rua do Rosario, 1255 - Estrela",348718,73,3,2,1,Estrela,-25.10704219382491,-50.15732009238524,617.9220073517148,0,634.1395761865584,0,295.98994435954575,3,1510.7405990572684,0,1.392908964706097,4.025316650697658,1.362138798175732,4776.958904109589,12.762021719277971,4.304065093204169,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento em Boa Vista,"Av. Carlos Cavalcanti, 2378 - Boa Vista",59840,39,2,1,0,Boa Vista,-25.060637012616592,-50.160152124812825,329.12479457815743,1,390.4889679723016,1,592.8067340754653,0,765.411678270744,0,2.830324447887077,1.4434039838461978,2.5387818387313272,1534.3589743589744,10.999446323738674,3.6888794541139363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
